CustomerID,Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Spending,Response
25240,Bachelor,Married,139962,130,453,946,411,158,238,11,14,11,12,2653,No
25241,Master,Married,20342,558,251,918,46,116,80,12,0,14,5,1535,Yes
25242,PhD,Married,109134,687,35,306,390,80,168,0,4,5,2,1080,No
25243,Basic,Divorced,51991,723,255,369,434,186,9,10,0,4,9,3924,Yes
25244,Bachelor,Divorced,145223,841,461,536,381,43,47,1,9,12,8,4677,Yes
25245,Basic,Married,114592,300,374,708,456,64,220,1,10,11,12,1711,Yes
25246,Bachelor,Single,86822,676,170,276,399,117,260,5,11,4,7,2063,No
25247,Bachelor,Married,136892,643,421,47,473,114,283,12,5,7,3,3059,No
25248,Bachelor,Single,36158,34,371,911,141,187,105,5,4,11,7,1446,Yes
25249,Bachelor,Single,94032,337,86,23,157,140,210,10,7,6,5,2753,Yes
25250,Bachelor,Married,23069,78,221,219,432,72,124,10,14,6,14,3666,Yes
25251,Master,Single,62489,769,140,579,418,151,273,6,2,4,13,4059,Yes
25252,PhD,Married,103068,46,285,535,455,167,122,0,5,1,6,3413,No
25253,Bachelor,Divorced,63337,828,15,86,399,43,237,8,0,14,3,1833,Yes
25254,Bachelor,Widowed,30025,227,361,908,308,175,34,8,10,11,12,3988,No
25255,Bachelor,Divorced,90671,765,39,305,43,19,261,4,0,10,13,653,Yes
25256,PhD,Single,112686,508,298,759,158,104,112,5,12,0,0,1556,No
25257,Bachelor,Single,49823,854,18,518,156,197,135,1,12,7,12,4933,No
25258,Master,Single,144063,133,201,992,143,186,109,6,5,10,2,3126,Yes
25259,Basic,Married,139113,200,94,762,91,143,4,13,6,7,8,960,Yes
25260,Bachelor,Single,93434,876,136,372,184,144,183,10,2,12,5,1345,Yes
25261,Bachelor,Divorced,71525,984,5,536,64,155,32,9,13,0,12,2124,Yes
25262,Bachelor,Single,62978,40,208,41,484,44,291,7,9,7,9,4175,No
25263,Bachelor,Single,99115,355,339,376,354,118,154,11,6,4,6,2213,No
25264,Bachelor,Divorced,111917,629,230,140,222,108,85,4,13,7,12,3564,Yes
25265,Master,Divorced,109706,272,471,4,185,46,70,6,8,10,4,3220,No
25266,Basic,Married,75879,217,347,217,144,138,81,4,1,3,2,4942,No
25267,Bachelor,Married,57642,137,403,423,406,115,9,3,3,8,11,3250,Yes
25268,Basic,Married,94770,453,419,199,174,136,154,10,7,4,7,1331,Yes
25269,Basic,Married,128393,471,178,329,295,38,4,9,14,8,5,3328,Yes
25270,Bachelor,Single,39321,106,436,510,270,192,223,1,9,11,3,3203,No
25271,Bachelor,Married,107558,126,392,983,5,42,273,3,4,2,6,3279,Yes
25272,Bachelor,Married,120185,239,87,608,195,34,246,6,8,0,8,1378,Yes
25273,Bachelor,Married,147631,995,152,322,228,16,247,5,0,8,14,3421,Yes
25274,Bachelor,Single,40185,743,460,750,87,181,10,2,4,4,10,4119,Yes
25275,Bachelor,Single,65703,463,416,314,32,120,34,11,4,5,14,2871,Yes
25276,PhD,Married,118957,702,124,483,116,35,14,7,2,8,1,3100,No
25277,Bachelor,Married,27568,104,215,582,13,166,178,7,14,6,8,3331,Yes
25278,Master,Married,119923,44,199,651,221,69,22,5,0,12,0,794,Yes
25279,Bachelor,Divorced,94673,523,496,210,240,77,119,8,7,6,3,3792,Yes
25280,Bachelor,Divorced,134595,968,58,821,440,64,75,0,8,12,5,694,No
25281,Bachelor,Single,69778,816,188,163,172,159,290,0,6,13,3,3978,Yes
25282,Bachelor,Married,101341,385,104,335,187,188,109,3,14,7,8,3370,Yes
25283,Bachelor,Married,101878,507,57,589,377,34,228,8,11,12,12,1783,Yes
25284,Bachelor,Divorced,28843,597,168,1,125,27,225,0,9,11,1,666,Yes
25285,Basic,Divorced,123006,144,499,725,107,19,141,11,3,14,6,3661,Yes
25286,Bachelor,Single,121078,442,103,140,339,158,42,4,14,13,2,1979,Yes
25287,Master,Single,22029,262,159,419,129,22,96,4,1,2,4,1337,Yes
25288,Master,Married,74310,275,235,56,374,12,46,6,2,8,13,1879,Yes
25289,Bachelor,Single,76437,227,169,929,349,60,78,2,3,0,5,744,Yes
25290,Bachelor,Single,35634,117,72,373,11,84,67,1,5,10,6,4556,Yes
25291,Basic,Single,87878,976,67,567,214,70,265,14,4,1,4,2787,Yes
25292,Bachelor,Widowed,129161,955,186,524,63,153,92,3,2,9,12,1187,No
25293,Master,Single,86479,865,171,978,444,132,255,10,7,0,3,3802,Yes
25294,Bachelor,Married,84554,713,261,854,419,173,136,5,7,1,14,2363,No
25295,Bachelor,Widowed,106198,828,475,31,251,144,136,8,2,7,3,2262,Yes
25296,Bachelor,Widowed,99566,201,173,610,475,105,178,5,4,1,12,2872,Yes
25297,Master,Married,84009,188,460,308,429,22,261,8,7,1,3,2544,Yes
25298,Bachelor,Married,45071,748,266,360,179,84,250,7,11,3,3,4011,Yes
25299,Bachelor,Single,25265,752,360,779,417,59,183,10,0,5,1,3065,Yes
25300,Bachelor,Divorced,97510,620,490,183,39,4,219,5,10,13,5,3069,No
25301,Bachelor,Single,57171,911,466,262,266,152,263,3,3,9,14,2024,Yes
25302,Bachelor,Single,135052,742,61,718,166,49,75,8,11,13,1,3088,No
25303,Master,Single,77391,16,422,120,491,24,175,6,11,7,12,967,Yes
25304,Bachelor,Single,71921,788,414,758,484,172,191,3,7,12,5,1758,Yes
25305,Master,Married,72876,810,318,652,167,123,261,12,3,6,6,3711,No
25306,Basic,Single,73353,468,450,600,130,147,193,6,8,13,4,4959,Yes
25307,Bachelor,Single,30445,605,127,782,217,196,96,2,8,14,14,2872,Yes
25308,Master,Single,100305,107,457,132,300,9,83,9,0,1,5,4478,Yes
25309,Bachelor,Divorced,32646,384,79,773,186,60,109,1,7,14,12,1165,Yes
25310,Master,Married,74075,617,412,308,19,38,123,10,5,0,6,2492,Yes
25311,Master,Married,75656,10,425,711,43,41,37,10,3,2,1,3812,Yes
25312,Basic,Married,54689,246,498,0,451,146,156,0,4,3,13,2073,Yes
25313,Master,Single,85464,158,29,933,450,120,35,9,11,3,6,4164,No
25314,PhD,Single,88093,730,458,550,329,109,112,1,13,0,2,3816,Yes
25315,Bachelor,Divorced,128466,977,273,451,164,55,182,14,8,9,0,4353,No
25316,Basic,Single,34012,380,120,376,400,38,5,11,14,5,6,1629,Yes
25317,Basic,Married,143973,876,65,669,41,173,268,5,3,5,3,1129,Yes
25318,Bachelor,Single,22850,832,443,72,454,108,85,14,0,10,1,1631,No
25319,Basic,Single,86281,553,125,364,187,165,71,8,0,11,1,2812,Yes
25320,Bachelor,Divorced,128739,927,115,700,170,82,204,3,12,9,5,3579,Yes
25321,Basic,Married,149730,234,224,436,479,119,18,14,7,14,5,4384,No
25322,Bachelor,Married,122968,518,366,288,52,92,65,11,2,2,11,3583,Yes
25323,Bachelor,Single,134973,968,12,851,385,74,258,13,4,5,12,3561,No
25324,Bachelor,Married,52010,108,356,516,357,22,149,4,6,3,0,4724,Yes
25325,Bachelor,Divorced,23478,110,108,527,468,11,39,9,2,1,4,3363,Yes
25326,Master,Divorced,131481,985,284,719,275,124,268,2,1,11,6,4097,No
25327,Basic,Married,145232,160,77,764,81,0,33,0,9,0,11,4955,Yes
25328,Basic,Divorced,63301,268,198,595,164,197,267,5,5,13,13,2598,Yes
25329,Basic,Married,89283,134,195,745,30,55,57,11,5,6,1,2884,Yes
25330,Bachelor,Divorced,56823,227,82,145,266,37,291,6,14,13,4,1941,Yes
25331,Basic,Single,26853,423,218,668,320,42,97,3,7,3,2,4450,Yes
25332,Master,Single,73468,471,96,56,45,179,22,12,14,9,0,2145,Yes
25333,Bachelor,Married,47391,845,49,859,148,111,157,4,0,3,1,3132,Yes
25334,PhD,Married,58613,584,3,728,367,32,48,8,0,13,11,4875,Yes
25335,Bachelor,Married,37160,212,220,27,466,32,50,9,4,2,8,2943,Yes
25336,Bachelor,Single,107669,964,492,658,104,111,41,6,10,7,3,4766,No
25337,Master,Single,22378,365,411,209,144,74,263,0,12,4,7,4465,Yes
25338,Master,Single,134707,646,413,811,102,83,267,12,3,3,5,899,No
25339,Bachelor,Single,125160,642,280,346,400,166,283,2,13,0,0,4041,Yes
25340,PhD,Single,66243,491,365,532,65,85,125,14,6,2,0,1265,No
25341,Bachelor,Widowed,22098,343,361,392,425,65,87,9,14,14,11,2205,No
25342,Master,Single,106930,984,274,51,467,123,128,1,6,4,12,2370,Yes
25343,Bachelor,Single,131579,633,476,143,125,29,207,7,5,9,3,3384,Yes
25344,Master,Married,71018,272,454,509,278,55,205,3,14,4,7,2008,Yes
25345,Bachelor,Married,69632,138,179,989,484,151,121,10,3,4,3,3550,Yes
25346,Bachelor,Married,105527,103,365,532,315,8,17,1,13,9,2,4380,Yes
25347,Bachelor,Married,60563,857,488,919,152,182,6,2,11,7,11,4562,No
25348,Bachelor,Single,72644,255,462,413,226,110,105,12,5,3,4,3798,No
25349,Bachelor,Married,63361,1,365,197,231,49,112,8,9,8,3,4964,Yes
25350,Bachelor,Single,35093,881,165,632,59,143,4,9,5,0,7,3813,Yes
25351,Bachelor,Single,143001,861,143,738,403,169,180,10,12,9,1,2232,No
25352,Master,Widowed,103787,495,402,19,372,179,163,1,4,9,12,3285,No
25353,Bachelor,Married,149551,893,145,531,128,55,214,4,13,14,8,2723,Yes
25354,Master,Married,140989,413,210,61,317,93,105,5,6,13,12,3109,No
25355,Bachelor,Single,44202,690,460,400,430,87,199,11,4,4,14,3693,No
25356,Basic,Single,122239,714,190,424,147,95,47,6,7,13,5,1183,Yes
25357,Basic,Married,31760,112,102,921,421,173,267,12,3,9,13,1569,Yes
25358,Bachelor,Single,61212,322,365,542,71,111,144,1,11,4,7,4380,Yes
25359,Bachelor,Divorced,147656,565,16,928,291,141,255,0,14,11,2,2667,Yes
25360,Bachelor,Single,82682,293,327,254,0,127,68,10,1,9,0,2073,Yes
25361,Bachelor,Married,57455,796,64,548,72,101,193,5,4,14,10,1950,Yes
25362,Bachelor,Married,119228,67,268,708,114,8,153,11,7,7,8,4146,Yes
25363,Bachelor,Divorced,58310,671,174,314,161,22,12,6,0,11,13,996,Yes
25364,Master,Single,102217,562,497,611,169,53,165,3,7,12,6,4121,No
25365,Master,Single,81664,911,155,939,278,35,143,6,5,6,0,1621,Yes
25366,Master,Divorced,22645,789,81,603,266,184,232,1,0,2,13,4347,Yes
25367,PhD,Single,127088,310,305,756,48,41,274,4,13,11,7,1592,Yes
25368,Bachelor,Married,138905,696,250,32,250,12,203,2,3,9,12,574,Yes
25369,Bachelor,Single,117559,337,382,887,357,105,237,11,11,2,5,3998,No
25370,Master,Divorced,135111,330,173,845,496,96,182,7,1,5,10,4284,Yes
25371,Bachelor,Divorced,107535,546,105,46,53,122,110,12,6,9,13,3806,No
25372,Master,Married,143912,979,312,648,138,152,197,2,10,14,5,854,Yes
25373,Bachelor,Married,49662,509,167,365,468,54,223,14,8,6,6,3110,Yes
25374,Bachelor,Single,132757,455,267,983,48,166,154,11,13,6,0,3788,Yes
25375,Basic,Single,76105,425,375,419,134,69,124,10,7,13,6,1517,No
25376,PhD,Married,100766,462,185,159,43,157,209,13,9,6,12,4781,No
25377,Master,Single,124918,497,60,979,438,111,164,3,0,12,3,1433,Yes
25378,Master,Single,117099,819,222,444,492,13,200,10,13,14,8,1874,No
25379,Bachelor,Single,36951,81,486,115,91,137,153,10,2,4,4,1894,Yes
25380,Basic,Single,50233,52,471,948,110,27,279,12,3,2,13,2672,No
25381,Basic,Married,140286,584,59,474,264,135,94,10,8,0,7,741,No
25382,Master,Single,86697,581,15,570,121,41,183,7,2,14,1,4572,Yes
25383,Bachelor,Widowed,95933,142,101,110,430,33,50,1,2,10,0,3729,Yes
25384,Bachelor,Single,101963,660,322,423,241,76,273,8,11,3,14,2726,Yes
25385,Bachelor,Single,44701,140,272,864,33,194,196,12,8,10,11,4411,Yes
25386,Bachelor,Single,135493,634,181,783,107,153,216,2,11,9,10,3228,No
25387,Bachelor,Married,81979,709,350,824,251,11,183,5,11,5,10,1377,Yes
25388,Bachelor,Single,149279,122,91,589,336,0,15,1,13,5,11,836,Yes
25389,Bachelor,Single,63794,194,366,32,314,27,189,13,1,6,5,918,No
25390,Master,Single,148101,943,356,437,493,18,80,5,4,10,14,4691,Yes
25391,Basic,Married,137162,4,109,135,473,6,77,3,11,8,14,3981,Yes
25392,Bachelor,Single,77156,222,373,998,186,3,142,13,10,14,7,3574,No
25393,Bachelor,Married,97713,229,65,731,230,73,164,6,13,10,5,4402,Yes
25394,PhD,Divorced,26599,465,407,446,54,195,13,5,9,14,10,3310,Yes
25395,Bachelor,Single,94876,492,380,599,265,176,229,12,11,10,2,4269,No
25396,Bachelor,Single,111878,477,496,598,21,188,149,10,0,3,6,2756,Yes
25397,Bachelor,Married,125483,477,355,895,17,19,22,9,10,7,6,1318,Yes
25398,Bachelor,Single,66233,936,492,704,346,30,148,3,11,10,12,1395,Yes
25399,PhD,Single,41487,687,414,55,87,57,153,2,9,10,5,2957,Yes
25400,Master,Married,107926,583,120,212,81,65,41,5,6,12,11,1764,Yes
25401,Bachelor,Married,25102,554,43,706,392,13,74,4,7,13,2,652,Yes
25402,Bachelor,Single,141385,655,102,369,429,126,23,6,8,10,2,3058,No
25403,Basic,Divorced,70833,779,115,255,362,35,135,6,14,8,5,2180,No
25404,Bachelor,Single,139334,983,131,896,37,135,264,12,12,7,5,3150,Yes
25405,Master,Divorced,56839,336,92,446,170,143,89,14,9,12,4,601,Yes
25406,Bachelor,Married,118907,264,415,836,258,164,51,4,3,9,14,4299,Yes
25407,Bachelor,Married,62432,738,16,852,389,196,49,14,13,6,0,3646,Yes
25408,PhD,Divorced,91687,731,395,424,248,114,53,11,5,7,6,3916,Yes
25409,Bachelor,Married,112503,658,338,416,401,139,183,6,6,7,14,2228,Yes
25410,Bachelor,Divorced,79119,426,129,49,446,20,264,10,11,14,8,715,No
25411,Basic,Single,21190,22,270,204,304,11,284,4,14,7,12,2616,Yes
25412,Bachelor,Single,82237,15,362,283,162,86,48,4,11,2,12,1000,Yes
25413,Master,Married,59580,667,441,377,50,160,41,8,14,5,7,3664,Yes
25414,Bachelor,Single,50666,651,379,277,69,111,135,5,4,1,4,3471,No
25415,Bachelor,Married,103930,20,404,417,183,108,254,11,1,5,13,2119,No
25416,Bachelor,Single,65901,252,307,501,246,11,86,2,1,6,1,1000,No
25417,Bachelor,Married,60768,186,290,161,9,16,264,5,4,14,13,1611,No
25418,PhD,Divorced,149231,542,191,609,218,138,162,0,11,10,0,2366,Yes
25419,Bachelor,Married,118137,478,246,339,218,165,55,0,10,7,14,2726,No
25420,PhD,Married,62674,217,326,469,90,194,83,5,11,7,13,3297,No
25421,PhD,Married,147291,364,65,920,79,60,113,14,13,12,13,3261,Yes
25422,PhD,Married,85262,427,280,275,350,186,278,7,13,14,9,3210,Yes
25423,Master,Single,63905,233,362,658,420,96,173,10,5,2,9,2757,No
25424,Basic,Single,99534,558,102,644,373,118,95,10,14,14,10,764,Yes
25425,PhD,Married,113117,377,283,565,380,86,294,7,11,11,1,2411,Yes
25426,Basic,Married,34131,12,103,703,353,28,204,8,9,9,14,4760,Yes
25427,Basic,Married,22788,338,25,686,252,163,109,4,0,10,11,4801,Yes
25428,Basic,Married,71493,365,21,542,252,7,0,4,14,7,13,1787,Yes
25429,Bachelor,Single,138841,785,283,556,42,169,181,5,11,7,5,2249,Yes
25430,Bachelor,Married,107846,248,156,971,462,123,200,11,0,4,10,1835,No
25431,Bachelor,Single,52931,124,213,894,223,26,61,14,14,14,11,915,Yes
25432,Basic,Married,114398,547,261,121,264,138,136,10,5,3,14,4027,No
25433,Bachelor,Single,120824,232,147,366,150,188,37,10,3,13,7,3700,Yes
25434,Bachelor,Single,65087,547,428,384,191,65,294,13,0,2,6,2641,No
25435,Master,Married,138584,346,272,774,222,126,64,14,5,12,1,966,Yes
25436,Bachelor,Married,101178,387,309,620,381,180,145,1,8,4,11,716,No
25437,Bachelor,Single,63492,733,283,579,397,34,204,12,2,2,1,1936,No
25438,Bachelor,Divorced,60201,182,467,429,149,89,289,8,8,9,14,1465,Yes
25439,Bachelor,Single,75916,790,83,531,237,29,60,14,4,5,14,3137,No
25440,Bachelor,Married,56646,963,441,58,204,60,54,5,1,5,8,4507,Yes
25441,Bachelor,Single,109148,274,31,800,309,28,104,2,9,12,0,3105,Yes
25442,Bachelor,Married,21718,201,412,748,348,31,75,14,9,14,10,3470,Yes
25443,Bachelor,Married,46988,850,397,645,90,78,274,6,8,8,14,2310,Yes
25444,Bachelor,Single,108625,993,40,999,178,196,126,2,13,6,2,720,No
25445,PhD,Divorced,72023,744,206,86,327,127,244,5,8,7,1,4090,No
25446,Bachelor,Married,22596,306,280,271,343,43,211,5,4,8,4,3313,No
25447,Master,Married,117850,156,108,814,220,199,273,13,7,7,3,1579,Yes
25448,Master,Single,146863,376,313,747,10,25,202,4,12,12,7,2735,Yes
25449,Basic,Divorced,69599,627,175,145,0,127,251,3,8,1,9,3820,No
25450,PhD,Single,50976,496,0,218,274,83,282,10,6,7,12,2098,Yes
25451,Master,Single,59462,292,185,603,54,0,284,2,2,0,10,3901,No
25452,Bachelor,Married,78921,563,440,331,364,19,168,12,12,3,4,4946,Yes
25453,Bachelor,Single,33930,897,22,180,332,26,105,5,3,4,10,4018,No
25454,Bachelor,Married,128986,346,362,117,107,31,229,5,11,9,2,3787,Yes
25455,Bachelor,Married,60283,72,178,795,360,22,131,8,7,12,8,4282,No
25456,Basic,Married,141570,900,65,915,398,108,189,14,13,10,2,3733,Yes
25457,Master,Single,55319,540,254,1,393,99,238,0,11,10,1,2233,Yes
25458,Master,Married,28063,796,80,584,275,120,213,9,10,0,4,2587,No
25459,Basic,Single,86688,42,401,200,369,60,280,12,5,4,7,2765,Yes
25460,Master,Married,26940,552,381,602,36,74,295,4,11,7,14,4370,No
25461,Master,Divorced,147980,566,163,244,229,182,183,1,12,10,3,4740,No
25462,Basic,Married,73370,253,134,339,201,93,146,8,14,14,0,1407,Yes
25463,Bachelor,Married,54537,339,384,778,462,58,187,14,11,11,3,1195,No
25464,Bachelor,Single,127169,332,488,657,249,131,244,1,10,6,1,3472,Yes
25465,Master,Single,118845,287,386,237,182,192,113,7,5,14,11,4944,Yes
25466,Master,Single,59744,219,230,912,116,118,295,13,4,0,13,4856,No
25467,Basic,Single,48251,549,358,862,269,97,126,2,12,12,5,1332,Yes
25468,Bachelor,Single,74948,600,134,299,175,100,164,6,8,4,7,2987,Yes
25469,Master,Married,112631,827,254,716,73,190,274,8,9,3,4,4643,Yes
25470,Master,Single,113897,554,387,982,221,136,143,1,9,5,1,2345,No
25471,Basic,Divorced,109178,650,57,229,226,55,30,4,3,8,13,4711,Yes
25472,Bachelor,Married,60607,978,494,484,477,148,268,6,10,13,9,4255,Yes
25473,Master,Single,80860,947,474,940,404,67,167,6,3,2,11,3073,Yes
25474,Bachelor,Divorced,53532,918,453,178,285,7,105,7,11,3,8,2768,Yes
25475,Bachelor,Divorced,106261,238,293,488,188,177,290,1,1,1,3,3280,Yes
25476,Master,Divorced,76203,509,86,959,473,67,2,14,13,5,12,2131,Yes
25477,Basic,Married,133452,656,85,17,422,126,92,10,12,0,8,4720,Yes
25478,Master,Married,98211,122,338,392,365,6,223,9,0,1,5,3030,Yes
25479,Bachelor,Single,102343,964,141,400,362,155,182,6,14,6,1,2020,Yes
25480,Basic,Married,86841,758,299,404,255,59,275,14,3,1,4,3015,Yes
25481,Bachelor,Married,147247,861,350,88,53,197,112,3,14,9,3,4750,No
25482,Basic,Single,112341,957,440,407,108,192,118,11,7,4,9,2634,Yes
25483,Basic,Divorced,149289,932,397,983,279,135,16,6,9,1,10,1992,Yes
25484,Bachelor,Divorced,36277,549,449,30,304,46,158,10,12,4,6,2580,No
25485,Bachelor,Single,106020,300,91,69,425,61,293,0,2,9,9,1542,No
25486,PhD,Single,35167,438,100,895,150,144,79,1,10,1,2,2313,No
25487,Bachelor,Single,93367,219,328,48,270,132,73,5,11,3,2,3783,Yes
25488,Bachelor,Married,47356,356,382,98,376,15,264,0,8,7,4,1097,Yes
25489,Bachelor,Single,92051,539,388,248,228,45,276,10,1,7,10,2267,Yes
25490,Bachelor,Single,139010,874,194,111,316,122,298,4,2,8,1,1317,Yes
25491,Bachelor,Single,133421,152,323,238,58,161,224,1,0,1,5,3753,Yes
25492,Basic,Married,116836,393,133,721,359,164,214,6,2,12,13,592,No
25493,Master,Married,104251,594,338,845,354,61,93,8,14,14,6,3052,Yes
25494,Bachelor,Married,132392,705,100,413,29,136,290,7,0,9,2,3554,No
25495,Basic,Married,84539,131,157,662,140,114,48,14,13,6,7,1403,Yes
25496,Bachelor,Divorced,28614,530,242,198,142,71,26,7,7,3,0,4043,Yes
25497,Bachelor,Married,43004,814,159,360,21,58,56,0,7,13,2,2809,Yes
25498,Bachelor,Divorced,137477,273,4,455,317,77,222,5,6,8,0,4293,Yes
25499,Master,Widowed,113061,61,410,76,269,164,169,10,2,6,10,706,Yes
25500,Bachelor,Single,69517,572,311,171,306,86,130,2,7,7,13,1959,No
25501,Bachelor,Single,61844,459,413,818,387,125,21,8,1,6,1,1776,No
25502,Bachelor,Married,51336,758,119,40,213,141,7,1,9,8,12,4093,Yes
25503,PhD,Single,56823,84,420,432,443,2,34,11,2,10,2,2924,No
25504,Bachelor,Married,137437,716,311,295,55,152,94,14,3,4,2,1121,Yes
25505,Bachelor,Married,134799,759,310,654,493,78,294,0,3,11,4,2084,Yes
25506,Bachelor,Single,31441,319,118,830,254,52,160,6,1,8,12,1146,Yes
25507,Master,Married,66253,477,389,383,88,150,90,0,6,11,11,4743,Yes
25508,Basic,Single,89913,241,439,920,309,114,287,7,2,2,13,4631,Yes
25509,Basic,Single,21672,263,251,238,307,30,94,9,1,10,8,764,No
25510,Master,Married,53549,870,225,173,215,148,299,2,1,11,8,1575,Yes
25511,Bachelor,Single,37364,298,479,572,41,66,132,9,0,13,4,2573,Yes
25512,Bachelor,Married,100875,16,297,940,297,117,211,3,7,8,3,4732,No
25513,Bachelor,Married,28330,849,465,656,75,75,287,2,8,1,5,661,Yes
25514,Master,Single,30829,745,289,233,283,5,46,11,10,9,13,4102,No
25515,Bachelor,Single,132032,807,361,730,263,21,122,0,4,2,5,3982,Yes
25516,Basic,Married,104135,910,112,627,15,78,112,10,5,9,7,3235,Yes
25517,PhD,Married,118918,851,426,830,368,105,192,12,6,12,2,2919,Yes
25518,Bachelor,Married,76304,558,67,785,366,111,65,6,3,7,6,1876,No
25519,Bachelor,Divorced,38035,304,135,90,258,9,221,5,12,3,13,691,Yes
25520,Master,Single,102714,945,408,93,159,160,87,13,2,3,9,4536,Yes
25521,Bachelor,Single,126535,351,423,464,486,87,72,11,3,5,6,4630,Yes
25522,Bachelor,Married,146999,414,386,201,72,82,13,8,12,3,4,1454,Yes
25523,Bachelor,Married,109909,153,476,399,482,195,118,4,2,11,8,3622,Yes
25524,Bachelor,Married,75694,569,279,890,338,130,85,9,0,10,1,3101,No
25525,Master,Single,112010,651,75,543,434,107,178,3,10,12,1,2313,No
25526,Basic,Married,40590,629,364,76,328,41,178,0,8,14,9,2332,Yes
25527,Bachelor,Married,119965,809,12,375,487,3,268,6,14,9,11,4937,Yes
25528,Master,Married,32356,347,3,77,469,60,26,1,12,2,3,4325,Yes
25529,Basic,Divorced,103655,342,371,655,280,86,162,5,10,5,0,1663,Yes
25530,Bachelor,Single,40552,425,197,750,365,166,27,7,5,7,6,2395,No
25531,Bachelor,Married,24805,46,33,200,461,22,264,2,14,5,6,2853,Yes
25532,Bachelor,Married,62127,3,114,926,195,170,175,6,5,3,6,4904,Yes
25533,Bachelor,Divorced,139621,835,114,798,417,13,273,0,3,8,3,509,Yes
25534,Basic,Divorced,42435,511,472,190,161,83,294,6,14,3,12,3742,No
25535,Bachelor,Married,51097,669,25,786,65,1,231,3,3,10,8,2821,Yes
25536,Bachelor,Married,110237,679,382,732,148,127,12,2,0,2,10,2125,No
25537,Bachelor,Married,24521,177,472,595,141,35,211,12,10,12,7,1182,Yes
25538,Bachelor,Married,43417,136,29,897,51,153,1,11,9,6,11,2821,No
25539,Bachelor,Single,64307,857,30,509,426,105,177,4,7,8,2,3624,Yes
25540,Bachelor,Single,72881,928,443,294,137,193,138,10,13,2,9,4430,No
25541,Bachelor,Divorced,109423,563,151,132,490,190,34,10,6,5,5,4330,Yes
25542,Bachelor,Single,113452,763,368,509,217,29,222,3,0,4,14,4850,No
25543,Bachelor,Single,36654,172,305,116,402,19,31,11,0,11,4,3888,Yes
25544,Bachelor,Divorced,115650,2,295,807,148,136,134,6,1,9,2,4075,Yes
25545,Basic,Single,89833,355,101,342,171,5,73,4,14,2,0,795,Yes
25546,Bachelor,Single,68811,717,81,120,277,31,124,5,11,5,12,2682,No
25547,Bachelor,Divorced,106419,513,385,514,115,141,157,11,5,2,8,2012,Yes
25548,PhD,Single,115454,387,164,813,130,64,277,1,2,7,2,1750,Yes
25549,Master,Married,82095,56,478,944,13,51,173,13,8,7,8,3006,No
25550,Bachelor,Married,78209,316,302,157,285,25,148,6,6,9,11,1256,No
25551,Bachelor,Divorced,78887,740,336,863,220,81,129,6,4,3,12,1474,Yes
25552,Basic,Single,129114,854,193,134,365,35,224,11,0,2,14,3775,Yes
25553,Master,Single,39854,650,34,233,107,141,93,8,0,9,5,742,Yes
25554,Master,Married,49126,866,470,263,340,17,207,12,11,6,9,3223,Yes
25555,Basic,Married,134882,609,499,287,250,21,227,2,7,4,9,908,No
25556,Master,Single,111092,895,161,553,73,12,8,12,1,6,8,3675,No
25557,Bachelor,Married,114020,660,255,122,76,162,241,3,13,0,12,1648,Yes
25558,Bachelor,Widowed,68497,764,217,460,365,92,213,2,13,13,9,4180,No
25559,Master,Single,140222,122,151,347,243,146,177,8,14,12,11,2157,Yes
25560,Bachelor,Single,122165,437,178,475,128,78,49,4,6,12,6,4296,No
